last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,03#123,03,아시아,3,말레이시아,144,2,03#123,13,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,535,12,03#143,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,5076,101,03#137,44,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,10,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,0,03#110,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,5,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,144,3,03#135,10,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,877,13,03#128,8,202003,2020,3,부정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,319,5,03#109,23,202003,2020,3,부정기-유임여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,301,8,04#219,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,100,202003,2020,3,부정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,1,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,20,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,714,14,05#331,62,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,202,13,05#305,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,629,19,05#338,6,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,93,2,05#312,18,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,,,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0,0,,,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,0,0,05#136,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,05#318,05,유럽,5,포르투칼,314,6,05#318,2,202003,2020,3,부정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,128,2,06#227_01,1,202003,2020,3,부정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,493,13,06#401,3,202003,2020,3,부정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,89,1,07#144,3,202003,2020,3,부정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,202,5,07#508,1,202003,2020,3,부정기-유임여객-도착
,,,,,,,,07#507,07,기타,7,이집트,183,4,07#507,1,202003,2020,3,부정기-유임여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,4,202003,2020,3,부정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,31850,761,총계,1030,202004,2020,4,부정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,559,14,01#115,58,202004,2020,4,부정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,393,10,02#141,195,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,173,3,03#125,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,7,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,156,3,03#120,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,1581,29,03#123,10,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,646,23,03#106,9,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,269,5,03#103,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,11835,257,03#137,82,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,41,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,2002,39,03#110,11,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,112,2,03#111,6,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,559,15,03#135,56,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,621,10,03#128,5,202004,2020,4,부정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,389,9,03#109,45,202004,2020,4,부정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,248,202004,2020,4,부정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,514,17,04#206,7,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,115,3,05#316,25,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,465,12,05#308,60,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,699,17,05#331,26,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,2,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,106,3,05#305,7,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,228,7,05#338,4,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#339,05,유럽,5,우크라이나,0,0,05#339,2,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,521,11,05#312,20,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,384,10,05#326,2,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,45,1,05#149,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,139,3,05#235,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,142,3,05#136,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,776,18,05#329,6,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,7,202004,2020,4,부정기-유임여객-도착
,,,,,,,,05#328,05,유럽,5,헝가리,205,5,05#328,2,202004,2020,4,부정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,0,0,06#227_01,6,202004,2020,4,부정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,1183,40,06#407,6,202004,2020,4,부정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,175,4,06#227_00,2,202004,2020,4,부정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,7,202004,2020,4,부정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,6079,169,06#401,27,202004,2020,4,부정기-유임여객-도착
,,,,,,,,07#519,07,기타,7,모로코,0,0,07#519,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,07#131,07,기타,7,사우디아라비아,476,10,07#131,2,202004,2020,4,부정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,22,202004,2020,4,부정기-유임여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,78,2,07#114,3,202004,2020,4,부정기-유임여객-도착
,,,,,,,,07#119,07,기타,7,쿠웨이트,225,7,07#119,1,202004,2020,4,부정기-유임여객-도착
,,,,,,,,07#118,07,기타,7,한국,0,0,,,202004,2020,4,부정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,13847,339,총계,1631,202005,2020,5,부정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,48,202005,2020,5,부정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,1658,31,02#141,435,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,41,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,1167,22,03#123,13,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,0,0,03#143,3,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,157,5,03#106,2,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,383,5,03#103,2,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,2227,83,03#137,47,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,0,0,03#133,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,187,6,03#132,28,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,1414,25,03#110,8,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,44,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#127,03,아시아,3,파키스탄,152,2,03#127,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,630,11,03#128,4,202005,2020,5,부정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,72,202005,2020,5,부정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,597,202005,2020,5,부정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,461,15,04#206,13,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,330,8,05#316,22,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,47,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,466,10,05#331,32,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#330,05,유럽,5,루마니아,7,0,05#330,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,20,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,55,1,05#302,2,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,38,1,05#338,5,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,25,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,11,0,05#326,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,124,4,05#235,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,236,6,05#136,5,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,668,14,05#329,7,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,9,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,13,202005,2020,5,부정기-유임여객-도착
,,,,,,,,05#328,05,유럽,5,헝가리,167,4,05#328,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,71,1,06#227_01,10,202005,2020,5,부정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,267,7,06#407,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,145,4,06#227_00,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,39,2,06#415,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,14,202005,2020,5,부정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,2261,62,06#401,15,202005,2020,5,부정기-유임여객-도착
,,,,,,,,07#519,07,기타,7,모로코,57,1,07#519,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,07#102,2,202005,2020,5,부정기-유임여객-도착
,,,,,,,,07#131,07,기타,7,사우디아라비아,273,4,07#131,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,28,202005,2020,5,부정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,66,1,07#508,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,07#507,07,기타,7,이집트,130,3,07#507,1,202005,2020,5,부정기-유임여객-도착
,,,,,,,,07#118,07,기타,7,한국,0,0,,,202005,2020,5,부정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,8734,202,총계,1337,202006,2020,6,부정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,60,202006,2020,6,부정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,1617,30,02#141,404,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,699,12,03#125,3,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,21,0,03#107,13,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,28,1,03#122,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,471,13,03#123,18,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,244,7,03#143,3,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,9,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,247,5,03#103,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,104,2,03#137,60,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,18,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,779,12,03#110,5,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,10,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,4,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,162,3,03#135,50,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,301,12,03#128,14,202006,2020,6,부정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,39,202006,2020,6,부정기-유임여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,0,0,04#219,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,411,202006,2020,6,부정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,4,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,22,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,530,11,05#331,39,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,2,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,7,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,437,13,05#338,4,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,72,2,05#312,26,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,253,7,05#326,3,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,189,5,05#149,2,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,86,3,05#235,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,228,7,05#136,2,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,659,15,05#329,5,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,2,202006,2020,6,부정기-유임여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,17,202006,2020,6,부정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,181,5,06#227_01,10,202006,2020,6,부정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,267,9,06#407,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,0,0,06#227_00,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,13,202006,2020,6,부정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,946,28,06#401,16,202006,2020,6,부정기-유임여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,07#102,3,202006,2020,6,부정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,36,1,07#144,20,202006,2020,6,부정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,177,3,07#508,5,202006,2020,6,부정기-유임여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,07#114,1,202006,2020,6,부정기-유임여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,0,,,202006,2020,6,부정기-유임여객-도착
,,,,,,,,07#118,07,기타,7,한국,0,0,,,202006,2020,6,부정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,8075,215,총계,1263,202007,2020,7,부정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,10,0,01#115,53,202007,2020,7,부정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,1785,43,02#141,386,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,436,8,03#125,4,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,5,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,186,8,03#120,3,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,29,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,141,5,03#143,9,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,9,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,108,1,03#103,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,129,4,03#137,62,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,26,1,03#133,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,41,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,542,7,03#110,17,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,10,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,5,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,304,5,03#135,29,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,497,15,03#128,15,202007,2020,7,부정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,84,2,03#109,53,202007,2020,7,부정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,5,04#227,362,202007,2020,7,부정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,,,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,8,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,472,11,05#331,38,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#311,05,유럽,5,아일랜드,0,0,05#311,10,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1253,35,05#338,9,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,19,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,49,1,05#326,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,107,3,05#235,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,05#234,05,유럽,5,타지키스탄,55,2,05#234,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,131,3,06#227_01,13,202007,2020,7,부정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,249,8,06#407,4,202007,2020,7,부정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,114,6,06#227_00,2,202007,2020,7,부정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,15,202007,2020,7,부정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,1202,39,06#401,15,202007,2020,7,부정기-유임여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,07#102,7,202007,2020,7,부정기-유임여객-도착
,,,,,,,,07#131,07,기타,7,사우디아라비아,123,3,07#131,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,7,202007,2020,7,부정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,0,0,07#508,8,202007,2020,7,부정기-유임여객-도착
,,,,,,,,07#130,07,기타,7,카타르,72,1,07#130,1,202007,2020,7,부정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,5812,171,총계,1360,202008,2020,8,부정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,51,202008,2020,8,부정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,1641,40,02#141,366,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,0,0,03#125,3,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,14,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,145,8,03#120,3,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,66,2,03#122,3,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,338,9,03#123,26,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,610,17,03#143,6,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,15,2,03#106,5,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,67,1,03#103,1,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,486,15,03#137,78,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,40,1,03#133,1,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,48,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,737,9,03#110,33,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,5,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,0,03#142,2,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,23,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,474,9,03#128,33,202008,2020,8,부정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,73,202008,2020,8,부정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,145,7,04#227,417,202008,2020,8,부정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,14,04#206,4,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,11,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,142,4,05#331,25,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#311,05,유럽,5,아일랜드,0,0,05#311,2,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,3,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,4,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1,0,05#338,8,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,34,1,05#312,23,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,73,2,05#326,2,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,05#149,1,202008,2020,8,부정기-유임여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,1,202008,2020,8,부정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,62,1,06#227_01,13,202008,2020,8,부정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,333,12,06#407,6,202008,2020,8,부정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,20,202008,2020,8,부정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,319,10,06#401,15,202008,2020,8,부정기-유임여객-도착
