last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,2,201802,2018,2,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,0,03#110,4,201802,2018,2,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,27,03#111,14,201802,2018,2,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,3,60,03#142,38,201802,2018,2,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,48,252,03#135,87,201802,2018,2,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,26,235,03#128,146,201802,2018,2,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,1,50,03#109,26,201802,2018,2,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,5,11,04#227,52,201802,2018,2,부정기-환승여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,6,201802,2018,2,부정기-환승여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201802,2018,2,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,,,201802,2018,2,부정기-환승여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,82,23,05#316,5,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,8,05#308,3,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,0,12,05#331,13,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,3,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,3,05#322,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,4,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,5,05#338,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,9,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,7,8,05#149,4,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,0,5,05#329,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,121,22,06#227_01,17,201802,2018,2,부정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0,5,06#407,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,0,0,06#401,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,07#145,07,기타,7,북한,0,1,07#145,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,1,201802,2018,2,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,828,1209,총계,752,201803,2018,3,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,187,247,01#115,167,201803,2018,3,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,100,87,02#141,51,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,43,03#107,27,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,11,11,03#123,12,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,5,259,03#137,123,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,0,03#110,5,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,0,2,03#111,1,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,6,17,03#142,11,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,101,241,03#135,78,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,14,187,03#128,138,201803,2018,3,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,1,29,03#109,19,201803,2018,3,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,46,201803,2018,3,부정기-환승여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,8,201803,2018,3,부정기-환승여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201803,2018,3,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,,,201803,2018,3,부정기-환승여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,217,25,05#316,6,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,3,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,48,1,05#331,4,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,4,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,8,3,05#320,3,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1,16,05#338,2,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,14,201803,2018,3,부정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,86,14,05#149,7,201803,2018,3,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,43,22,06#227_01,20,201803,2018,3,부정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,,,201803,2018,3,부정기-환승여객-도착
,,,,,,,,07#145,07,기타,7,북한,0,0,07#145,1,201803,2018,3,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,4,07#144,1,201803,2018,3,부정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,1,201803,2018,3,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,313,396,총계,285,201804,2018,4,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,117,109,01#115,76,201804,2018,4,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,0,0,02#141,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,26,03#107,15,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,0,3,03#120,2,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,0,0,,,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,4,03#123,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,0,3,03#143,2,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,6,113,03#137,70,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,12,03#142,6,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,2,11,03#135,3,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,0,20,03#128,18,201804,2018,4,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,6,32,03#109,16,201804,2018,4,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,25,201804,2018,4,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,,,201804,2018,4,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,105,20,05#316,4,201804,2018,4,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,13,201804,2018,4,부정기-환승여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,1,3,05#329,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,73,25,06#227_01,21,201804,2018,4,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,0,5,06#401,2,201804,2018,4,부정기-환승여객-도착
,,,,,,,,07#145,07,기타,7,북한,0,3,07#145,2,201804,2018,4,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,3,6,07#144,2,201804,2018,4,부정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,,,201804,2018,4,부정기-환승여객-도착
,,,,,,,,07#118,07,기타,7,한국,0,2,07#118,1,201804,2018,4,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,467,514,총계,385,201805,2018,5,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,77,154,01#115,130,201805,2018,5,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,2,32,02#141,23,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,0,18,03#107,9,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,0,2,03#122,1,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,204,19,03#143,9,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,18,161,03#137,104,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,1,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,0,03#110,1,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,9,8,03#111,2,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,6,03#142,4,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,6,7,03#135,5,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,7,6,03#128,5,201805,2018,5,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,1,03#109,3,201805,2018,5,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,21,201805,2018,5,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,,,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,81,28,05#316,5,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,2,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,0,11,05#331,16,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,3,05#338,2,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,7,05#312,14,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#343,05,유럽,5,크로아티아,0,3,05#343,1,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,3,6,05#329,2,201805,2018,5,부정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,4,11,05#307,3,201805,2018,5,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,56,30,06#227_01,22,201805,2018,5,부정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0,0,,,201805,2018,5,부정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,,,201805,2018,5,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,0,0,,,201805,2018,5,부정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,,,201805,2018,5,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,1035,439,총계,354,201806,2018,6,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,79,81,01#115,74,201806,2018,6,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,21,29,02#141,23,201806,2018,6,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,8,10,03#107,6,201806,2018,6,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,7,201806,2018,6,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,751,89,03#143,33,201806,2018,6,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,11,86,03#137,59,201806,2018,6,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,0,13,03#135,5,201806,2018,6,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,0,10,03#128,5,201806,2018,6,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,0,1,03#109,6,201806,2018,6,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,45,201806,2018,6,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,,,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#344,05,유럽,5,그루지야,0,3,05#344,1,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,81,21,05#316,4,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,3,05#317,1,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,2,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,0,26,05#331,33,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,0,3,05#305,1,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,1,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,13,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,8,10,05#326,2,201806,2018,6,부정기-환승여객-도착
,,,,,,,,05#343,05,유럽,5,크로아티아,18,14,05#343,4,201806,2018,6,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,58,41,06#227_01,27,201806,2018,6,부정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,0,0,06#401,1,201806,2018,6,부정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,,,201806,2018,6,부정기-환승여객-도착
,,,,,,,,07#119,07,기타,7,쿠웨이트,0,0,07#119,1,201806,2018,6,부정기-환승여객-도착
,,,,,,,,07#118,07,기타,7,한국,0,0,,,201806,2018,6,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,1567,761,총계,565,201807,2018,7,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,227,186,01#115,153,201807,2018,7,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,51,94,02#141,63,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,21,15,03#107,13,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,0,6,03#120,4,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,0,2,03#122,2,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,5,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,924,102,03#143,40,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#103,03,아시아,3,방글라데시,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,6,121,03#137,80,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,1,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,1,38,03#135,15,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#127,03,아시아,3,파키스탄,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,0,12,03#128,10,201807,2018,7,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,4,13,03#109,15,201807,2018,7,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,0,2,04#227,40,201807,2018,7,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,209,22,05#316,4,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,12,33,05#317,10,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,4,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,30,52,05#331,55,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,0,3,05#322,2,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,13,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,1,4,05#326,1,201807,2018,7,부정기-환승여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,81,55,06#227_01,35,201807,2018,7,부정기-환승여객-도착
,,,,,,,,07#102,07,기타,7,바레인,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,,,201807,2018,7,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,2479,1492,총계,894,201808,2018,8,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,537,285,01#115,188,201808,2018,8,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,66,158,02#141,108,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,24,32,03#107,21,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,0,12,03#120,8,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,0,5,03#122,8,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,20,52,03#123,37,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,1361,295,03#143,91,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,15,223,03#137,130,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,1,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,13,20,03#111,6,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,0,2,03#142,1,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,3,77,03#135,37,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,75,69,03#128,40,201808,2018,8,부정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,3,28,03#109,23,201808,2018,8,부정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,17,7,04#227,51,201808,2018,8,부정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,0,0,,,201808,2018,8,부정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,50,05#317,13,201808,2018,8,부정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,1,201808,2018,8,부정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,37,76,05#331,62,201808,2018,8,부정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,4,7,05#322,2,201808,2018,8,부정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,10,05#338,2,201808,2018,8,부정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,11,201808,2018,8,부정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,15,6,05#326,1,201808,2018,8,부정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,114,31,06#227_01,21,201808,2018,8,부정기-환승여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,175,47,06#227_00,29,201808,2018,8,부정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,1,201808,2018,8,부정기-환승여객-도착
,,,,,,,,07#101,07,기타,7,아프가니스탄,0,0,07#101,1,201808,2018,8,부정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,,,201808,2018,8,부정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,1612,859,총계,681,201809,2018,9,부정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,331,158,01#115,133,201809,2018,9,부정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,88,118,02#141,87,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,8,49,03#107,35,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,0,12,03#120,10,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,0,8,03#122,14,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,2,9,03#123,15,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,866,125,03#143,34,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,46,151,03#137,100,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,4,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,5,58,03#135,37,201809,2018,9,부정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,11,23,03#128,19,201809,2018,9,부정기-환승여객-도착
