date,temp,precip,wind_speed,humidity
2021-12-27,-8.025,0.0,1.6333333333333335,57.916666666666664
2021-12-28,-4.3500000000000005,0.0,2.2583333333333333,74.20833333333333
2021-12-29,0.4083333333333334,0.2,2.6875,73.54166666666667
2021-12-30,-3.5708333333333333,0.0,3.225,49.625
2021-12-31,-6.483333333333333,0.0,3.6166666666666667,35.541666666666664
2022-01-01,-4.758333333333334,0.0,1.5166666666666666,44.25
2022-01-02,-1.1500000000000001,0.3,2.404166666666667,58.875
2022-01-03,-2.3874999999999997,0.0,1.8958333333333333,56.083333333333336
2022-01-04,-1.9708333333333332,0.0,2.370833333333333,55.0
2022-01-05,-3.0666666666666664,0.0,1.7249999999999999,46.375
2022-01-06,-1.875,0.0,2.2625,47.041666666666664
2022-01-07,-1.6333333333333335,0.0,1.5833333333333333,47.083333333333336
2022-01-08,-0.2291666666666667,0.0,1.633333333333333,62.333333333333336
2022-01-09,1.7458333333333333,0.0,1.6291666666666667,72.33333333333333
2022-01-10,0.34166666666666673,0.0,1.9083333333333332,66.41666666666667
2022-01-11,-6.533333333333334,1.1,3.9,57.5
2022-01-12,-7.870833333333334,0.0,2.466666666666667,49.083333333333336
2022-01-13,-6.295833333333333,0.0,3.1750000000000003,45.041666666666664
2022-01-14,-5.183333333333333,0.0,1.7666666666666666,42.333333333333336
2022-01-15,-1.4124999999999999,0.0,1.9083333333333332,47.25
2022-01-16,-1.2333333333333334,0.0,3.329166666666667,54.625
2022-01-17,-5.5826086956521745,0.5,2.3521739130434782,58.608695652173914
2022-01-18,-5.766666666666667,0.0,2.341666666666667,47.833333333333336
2022-01-19,-5.154166666666667,1.7000000000000002,2.033333333333333,70.45833333333333
2022-01-20,-5.016666666666667,0.0,1.7958333333333334,64.75
2022-01-21,-2.754166666666667,0.0,1.7666666666666666,55.958333333333336
2022-01-22,-0.033333333333333354,0.0,1.7583333333333335,52.625
2022-01-23,2.025,0.0,1.6666666666666667,50.958333333333336
2022-01-24,4.4125,0.0,3.545833333333333,56.583333333333336
2022-01-25,3.0416666666666665,0.7,2.4,78.29166666666667
2022-01-26,1.5625,0.0,2.1,65.125
2022-01-27,-0.7916666666666666,0.0,2.2125,49.791666666666664
2022-01-28,-2.5124999999999997,0.0,2.8125,51.083333333333336
2022-01-29,-3.625,0.0,2.3000000000000003,48.833333333333336
2022-01-30,-2.9499999999999997,0.0,2.2624999999999997,44.75
2022-01-31,-1.1208333333333333,0.0,1.9875,56.5
2022-02-01,-1.0416666666666667,2.9,2.733333333333333,77.375
2022-02-02,-3.3208333333333333,0.0,2.3666666666666667,62.625
2022-02-03,-3.295833333333333,0.0,2.5541666666666667,53.0
2022-02-04,-4.929166666666666,0.0,2.891666666666667,52.291666666666664
2022-02-05,-6.595833333333334,0.0,3.1791666666666667,48.583333333333336
