last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,,,전체 합계,0,,848,1812,총계,1175,201801,2018,1,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,46,364,01#115,259,201801,2018,1,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,134,113,02#141,72,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,70,03#107,38,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,0,18,03#120,12,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,0,14,03#122,10,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,51,95,03#123,70,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,0,5,03#143,3,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,22,388,03#137,234,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,03#110,3,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,26,03#111,14,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0,81,03#142,56,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,218,289,03#135,109,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,32,241,03#128,149,201801,2018,1,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,14,03#109,26,201801,2018,1,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,24,13,04#227,48,201801,2018,1,부정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,8,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,41,19,05#316,4,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,1,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,71,9,05#331,13,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,1,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,2,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,1,05#338,1,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,11,201801,2018,1,부정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,146,16,05#149,7,201801,2018,1,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,63,21,06#227_01,18,201801,2018,1,부정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0,15,06#407,4,201801,2018,1,부정기-환승여객-출발
,,,,,,,,07#145,07,기타,7,북한,0,1,07#145,1,201801,2018,1,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,1111,1586,총계,1012,201802,2018,2,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,106,285,01#115,237,201802,2018,2,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,116,122,02#141,65,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,14,157,03#107,68,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,0,3,03#122,4,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,325,47,03#123,34,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,0,0,03#143,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,16,267,03#137,155,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,2,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,03#110,5,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,21,03#111,13,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0,63,03#142,44,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,292,227,03#135,89,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,23,203,03#128,147,201802,2018,2,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,38,03#109,24,201802,2018,2,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,6,2,04#227,50,201802,2018,2,부정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,6,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,61,27,05#316,6,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,2,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,0,37,05#331,9,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,3,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,1,18,05#322,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,4,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,6,3,05#338,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,9,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,0,13,05#326,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,59,6,05#149,4,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,,,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,0,10,05#329,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0,14,05#307,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,86,20,06#227_01,19,201802,2018,2,부정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,0,4,06#407,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,0,0,06#401,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,07#113,07,기타,7,이라크,0,0,07#113,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,1,201802,2018,2,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,919,955,총계,732,201803,2018,3,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,181,208,01#115,183,201803,2018,3,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,139,88,02#141,52,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,49,03#107,28,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,6,10,03#123,14,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,21,149,03#137,111,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,1,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,03#110,2,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,1,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0,5,03#142,7,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,251,216,03#135,73,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,13,151,03#128,136,201803,2018,3,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,2,21,03#109,18,201803,2018,3,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,38,201803,2018,3,부정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,7,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,85,21,05#316,5,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,3,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,25,3,05#331,3,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,4,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,6,2,05#320,3,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,2,1,05#338,1,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,14,201803,2018,3,부정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,156,13,05#149,7,201803,2018,3,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,32,15,06#227_01,18,201803,2018,3,부정기-환승여객-출발
,,,,,,,,07#145,07,기타,7,북한,0,2,07#145,2,201803,2018,3,부정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,1,201803,2018,3,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,174,371,총계,296,201804,2018,4,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,24,65,01#115,70,201804,2018,4,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,0,0,02#141,1,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,35,03#107,16,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,0,3,03#120,2,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,0,3,03#143,1,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,14,112,03#137,69,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,2,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0,10,03#142,6,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,0,11,03#135,3,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,0,27,03#128,20,201804,2018,4,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,3,44,03#109,18,201804,2018,4,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,32,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,103,20,05#316,4,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,1,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,,,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,0,1,05#331,2,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,3,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,1,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,11,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,2,4,05#329,1,201804,2018,4,부정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0,3,05#307,1,201804,2018,4,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,28,25,06#227_01,26,201804,2018,4,부정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,0,5,06#401,2,201804,2018,4,부정기-환승여객-출발
,,,,,,,,07#145,07,기타,7,북한,0,0,07#145,2,201804,2018,4,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,4,07#144,2,201804,2018,4,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,335,461,총계,408,201805,2018,5,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,41,124,01#115,135,201805,2018,5,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,16,30,02#141,20,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,16,03#107,8,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,0,1,03#122,1,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,178,31,03#143,7,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,16,160,03#137,115,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,1,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,6,2,03#111,2,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0,3,03#142,3,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,1,6,03#135,6,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,5,6,03#128,4,201805,2018,5,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,2,03#109,4,201805,2018,5,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,30,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#344,05,유럽,5,그루지야,0,6,05#344,2,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,34,18,05#316,4,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,3,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,,,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,0,10,05#331,16,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,3,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,9,3,05#338,2,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,6,05#312,15,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#343,05,유럽,5,크로아티아,0,6,05#343,2,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,0,1,05#136,2,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,3,7,05#329,2,201805,2018,5,부정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0,6,05#307,2,201805,2018,5,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,26,19,06#227_01,18,201805,2018,5,부정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,1,201805,2018,5,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,948,457,총계,359,201806,2018,6,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,34,53,01#115,70,201806,2018,6,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,23,27,02#141,37,201806,2018,6,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,3,13,03#107,6,201806,2018,6,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,7,201806,2018,6,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,700,136,03#143,34,201806,2018,6,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,13,96,03#137,65,201806,2018,6,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,,,201806,2018,6,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,0,16,03#135,6,201806,2018,6,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,2,03#109,4,201806,2018,6,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,37,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,63,19,05#316,4,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,6,05#317,6,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,,,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,5,22,05#331,31,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0,3,05#305,2,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,05#338,1,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,9,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,18,10,05#326,3,201806,2018,6,부정기-환승여객-출발
,,,,,,,,05#343,05,유럽,5,크로아티아,0,9,05#343,3,201806,2018,6,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,89,46,06#227_01,33,201806,2018,6,부정기-환승여객-출발
,,,,,,,,07#118,07,기타,7,한국,0,0,07#118,1,201806,2018,6,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,1493,812,총계,578,201807,2018,7,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,212,151,01#115,156,201807,2018,7,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,59,100,02#141,56,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,14,34,03#107,16,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,0,5,03#120,4,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,0,1,03#122,2,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,2,03#123,5,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,1031,154,03#143,42,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,2,134,03#137,85,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,1,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,,,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,22,31,03#135,14,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,1,17,03#128,11,201807,2018,7,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,15,03#109,15,201807,2018,7,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,5,04#227,41,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,53,18,05#316,4,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,39,05#317,15,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,1,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,18,59,05#331,59,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,6,05#322,2,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,0,,,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,14,201807,2018,7,부정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,0,0,05#136,1,201807,2018,7,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,64,37,06#227_01,30,201807,2018,7,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,17,4,06#227_00,3,201807,2018,7,부정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,1,201807,2018,7,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,2410,1280,총계,867,201808,2018,8,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,545,187,01#115,169,201808,2018,8,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,61,170,02#141,108,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,10,36,03#107,22,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,0,10,03#120,7,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,0,9,03#122,7,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,17,48,03#123,38,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,1251,285,03#143,92,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,9,167,03#137,127,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,1,4,03#132,2,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,16,19,03#111,5,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,124,54,03#135,37,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,145,55,03#128,42,201808,2018,8,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,3,34,03#109,34,201808,2018,8,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,3,7,04#227,33,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,41,05#317,14,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,5,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,20,60,05#331,56,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,6,05#322,2,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,6,10,05#338,2,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,11,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,5,4,05#326,1,201808,2018,8,부정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,0,1,05#329,1,201808,2018,8,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,105,25,06#227_01,20,201808,2018,8,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,89,39,06#227_00,30,201808,2018,8,부정기-환승여객-출발
,,,,,,,,07#121,07,기타,7,레바논,0,10,07#121,2,201808,2018,8,부정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,1134,760,총계,680,201809,2018,9,부정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,272,118,01#115,132,201809,2018,9,부정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,55,127,02#141,96,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,6,60,03#107,32,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,0,10,03#120,8,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,0,9,03#122,13,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,6,03#123,14,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,620,85,03#143,34,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,0,149,03#137,103,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,4,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,,,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,85,53,03#135,36,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,16,23,03#128,20,201809,2018,9,부정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,1,31,03#109,34,201809,2018,9,부정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,4,04#227,54,201809,2018,9,부정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,2,201809,2018,9,부정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,25,37,05#331,44,201809,2018,9,부정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,201809,2018,9,부정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,0,2,05#338,1,201809,2018,9,부정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,11,201809,2018,9,부정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,1,4,05#326,1,201809,2018,9,부정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0,10,05#307,4,201809,2018,9,부정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,50,21,06#227_01,23,201809,2018,9,부정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,3,11,06#227_00,13,201809,2018,9,부정기-환승여객-출발
