date,count,temp,precip,wind_speed,humidity
2016-03-02,933,2.5166666666666666,0.0,2.8208333333333333,67.41666666666667
2016-03-03,1314,7.804166666666667,0.0,1.7541666666666669,65.79166666666667
2016-03-04,1904,12.6875,0.0,2.829166666666667,54.625
2016-03-05,243,11.695833333333333,40.1,2.504166666666667,90.625
2016-03-06,1829,8.154166666666667,0.2,2.7416666666666667,57.416666666666664
2016-03-07,1220,7.975,0.0,1.9208333333333336,35.75
2016-03-08,1031,3.2916666666666665,0.0,3.0416666666666665,40.791666666666664
2016-03-09,960,0.3208333333333333,0.0,3.6375,38.041666666666664
2016-03-10,911,-1.0434782608695652,0.0,3.3434782608695657,36.91304347826087
2016-03-11,964,-0.7000000000000001,0.0,2.6750000000000003,42.708333333333336
2016-03-12,818,1.7041666666666666,0.0,2.475,54.625
2016-03-13,832,3.7625,0.1,1.6041666666666667,66.125
2016-03-14,1283,4.729166666666667,0.0,2.5416666666666665,59.583333333333336
2016-03-15,1471,4.979166666666667,0.0,2.3416666666666663,41.875
2016-03-16,1625,7.458333333333333,0.0,2.1041666666666665,48.708333333333336
2016-03-17,1692,8.825000000000001,0.0,1.4833333333333334,39.166666666666664
2016-03-18,2330,13.095833333333331,0.0,2.3333333333333335,49.208333333333336
2016-03-19,3113,11.55,0.0,2.4499999999999997,58.916666666666664
2016-03-20,3183,10.441666666666666,0.0,2.2916666666666665,54.0
2016-03-21,2080,10.079166666666667,0.0,2.2083333333333335,53.5
2016-03-22,2061,7.933333333333334,0.0,2.6041666666666665,58.291666666666664
2016-03-23,1927,8.2125,0.0,2.8958333333333335,51.583333333333336
2016-03-24,1940,7.204166666666667,0.0,2.370833333333333,36.041666666666664
2016-03-25,1961,6.991666666666667,0.0,2.2666666666666666,44.375
2016-03-26,2204,6.433333333333334,0.0,2.1374999999999997,55.5
2016-03-27,2384,7.066666666666666,0.0,2.5791666666666666,53.708333333333336
2016-03-28,2283,9.325,0.0,2.0416666666666665,49.333333333333336
2016-03-29,1653,11.379166666666668,0.1,3.095833333333333,55.875
2016-03-30,2311,11.329166666666666,0.0,2.341666666666667,53.458333333333336
2016-03-31,2632,13.233333333333334,0.0,2.2083333333333335,28.166666666666668
2016-04-01,3391,15.2375,0.0,1.8541666666666667,25.75
2016-04-02,4226,14.895833333333334,0.0,2.275,38.125
2016-04-03,777,10.845833333333331,2.0,1.7458333333333331,75.5
2016-04-04,3372,12.129166666666668,0.0,2.120833333333333,45.916666666666664
2016-04-05,3166,11.479166666666666,0.0,2.495833333333333,43.083333333333336
2016-04-06,3171,14.245833333333332,0.5,1.9,41.0
2016-04-07,2616,14.179166666666667,10.0,2.9875000000000003,70.0
2016-04-08,3055,11.241666666666667,0.0,2.566666666666667,76.29166666666667
2016-04-09,2551,10.395833333333334,0.0,1.8375,83.66666666666667
2016-04-10,2743,13.778260869565216,0.0,2.11304347826087,74.47826086956522
2016-04-11,3238,12.258333333333333,0.0,2.5208333333333335,44.75
2016-04-12,2952,13.954166666666666,0.0,2.2624999999999997,44.041666666666664
2016-04-13,3797,15.479166666666666,1.0,1.7208333333333332,64.25
2016-04-14,2618,12.5625,0.0,2.5791666666666666,76.29166666666667
2016-04-15,3229,14.804166666666667,0.0,2.654166666666667,47.333333333333336
2016-04-16,987,14.770833333333334,20.5,2.954166666666667,56.375
2016-04-17,1837,11.379166666666668,23.5,4.933333333333334,69.79166666666667
2016-04-18,1771,11.225,1.5,2.9958333333333336,64.54166666666667
2016-04-19,2860,11.754166666666668,0.0,2.3208333333333333,57.708333333333336
2016-04-20,1759,14.141666666666666,0.5,1.9,53.166666666666664
2016-04-21,1613,13.366666666666667,17.0,2.904166666666667,86.54166666666667
2016-04-22,2496,13.816666666666668,0.0,2.4166666666666665,82.66666666666667
2016-04-23,2163,13.329166666666666,0.0,2.095833333333333,53.375
2016-04-24,2982,15.270833333333334,0.0,1.8625,39.333333333333336
2016-04-25,2958,17.029166666666665,0.0,1.775,35.208333333333336
2016-04-26,3309,20.683333333333337,0.0,1.8416666666666663,34.625
2016-04-27,2909,17.583333333333332,0.0,3.6916666666666664,32.333333333333336
2016-04-28,3279,17.029166666666665,0.0,1.9041666666666668,34.0
2016-04-29,3515,16.470833333333335,0.3,2.6458333333333335,44.208333333333336
2016-04-30,2671,15.679166666666667,0.0,2.8874999999999997,47.916666666666664
2016-05-01,4043,18.466666666666665,0.0,2.2875,38.75
2016-05-02,1737,21.245833333333337,10.5,2.191666666666667,61.458333333333336
2016-05-03,301,13.541666666666666,33.0,4.795833333333333,88.29166666666667
2016-05-04,2785,15.479166666666666,0.0,5.054166666666666,47.833333333333336
2016-05-05,4145,18.65,3.0,1.6083333333333334,48.541666666666664
2016-05-06,808,16.554166666666667,14.0,2.0375,89.91666666666667
2016-05-07,3530,16.366666666666667,0.0,2.775,62.875
2016-05-08,3289,19.183333333333337,0.0,2.1333333333333333,47.875
2016-05-09,3194,20.029166666666665,0.0,1.8875,41.833333333333336
2016-05-10,1241,14.8625,13.5,2.2708333333333335,80.375
2016-05-11,3327,16.31304347826087,0.0,2.0391304347826087,61.78260869565217
2016-05-12,3460,17.683333333333334,0.0,2.6125000000000003,60.666666666666664
2016-05-13,3751,18.2375,0.5,2.154166666666667,59.333333333333336
2016-05-14,4533,20.091666666666665,0.0,2.2875,47.333333333333336
2016-05-15,1059,17.962500000000002,43.5,2.5500000000000003,69.125
2016-05-16,3195,15.8,4.0,3.5541666666666667,58.75
2016-05-17,3621,19.016666666666666,0.0,1.9333333333333331,50.583333333333336
2016-05-18,3605,21.975,0.0,1.9166666666666667,39.375
2016-05-19,3355,24.233333333333334,0.0,1.6833333333333331,37.083333333333336
2016-05-20,3587,24.079166666666666,0.0,1.7666666666666666,32.5
2016-05-21,3611,24.15416666666667,0.0,2.1625,22.0
2016-05-22,3311,24.59166666666667,0.0,2.0,33.666666666666664
2016-05-23,3353,23.1875,0.0,2.0875,42.833333333333336
2016-05-24,2075,17.25,38.5,2.6333333333333333,80.45833333333333
2016-05-25,3595,19.341666666666665,0.0,2.6666666666666665,68.16666666666667
2016-05-26,3202,19.558333333333337,0.0,1.7416666666666665,71.16666666666667
2016-05-27,3597,20.708333333333332,0.0,1.75,63.625
2016-05-28,3690,21.883333333333336,0.0,2.066666666666667,55.458333333333336
2016-05-29,3700,21.370833333333337,0.0,2.3375,55.25
2016-05-30,3343,22.108333333333334,0.0,2.4375,56.833333333333336
2016-05-31,3541,21.46666666666667,0.0,2.5,64.08333333333333
2016-06-01,3802,23.15833333333333,0.0,2.0541666666666667,48.166666666666664
2016-06-02,3766,23.28333333333333,0.0,2.316666666666667,37.5
2016-06-03,3967,22.233333333333334,0.0,2.0124999999999997,47.541666666666664
2016-06-04,3713,21.25,0.0,1.75,50.166666666666664
2016-06-05,3534,24.3,0.0,1.5833333333333333,47.833333333333336
2016-06-06,3820,23.516666666666666,0.0,2.1875,46.958333333333336
2016-06-07,3499,21.891666666666666,0.1,1.5625,68.29166666666667
2016-06-08,3805,22.083333333333332,0.0,2.25,66.875
2016-06-09,3731,23.858333333333334,0.0,1.9208333333333336,60.416666666666664
2016-06-10,3539,24.729166666666668,0.0,2.1708333333333334,59.083333333333336
2016-06-11,2673,23.508695652173916,1.5,1.6956521739130437,73.08695652173913
2016-06-12,3095,23.683333333333337,3.0,2.125,80.125
2016-06-13,3839,23.47083333333333,0.0,2.3541666666666665,71.125
2016-06-14,3497,23.8,0.0,2.25,63.208333333333336
2016-06-15,993,20.9375,15.5,2.625,79.75
2016-06-16,3674,21.029166666666665,0.0,2.7708333333333335,73.45833333333333
2016-06-17,3760,23.483333333333334,0.0,2.5749999999999997,63.833333333333336
2016-06-18,3632,24.55,0.0,1.8625,57.958333333333336
2016-06-19,3576,24.020833333333332,0.0,1.8416666666666668,63.875
2016-06-20,3962,24.645833333333332,0.0,1.6708333333333334,65.33333333333333
2016-06-21,3908,26.0625,0.0,1.6625,59.583333333333336
2016-06-22,2596,24.608333333333334,30.5,1.9708333333333332,74.41666666666667
2016-06-23,3884,24.325,0.0,2.1083333333333334,70.95833333333333
2016-06-24,2960,23.28333333333333,3.6,2.0375,77.29166666666667
2016-06-25,4107,22.766666666666666,0.0,2.65,64.41666666666667
2016-06-26,3982,24.3625,0.0,2.6833333333333336,58.375
2016-06-27,4333,24.35,0.0,1.7416666666666665,56.416666666666664
2016-06-28,4296,24.729166666666668,0.0,1.7333333333333334,61.041666666666664
2016-06-29,4373,25.2875,0.0,2.1958333333333333,56.625
2016-06-30,3151,24.52916666666667,0.2,2.8249999999999997,77.91666666666667
2016-07-01,1171,24.070833333333336,108.5,2.220833333333333,85.66666666666667
2016-07-02,3427,23.583333333333332,4.0,2.35,81.58333333333333
2016-07-03,3801,23.525,0.0,1.5583333333333331,70.125
2016-07-04,1195,21.891666666666666,26.5,3.1291666666666664,83.875
2016-07-05,386,22.945833333333336,103.5,2.966666666666667,93.58333333333331
2016-07-06,3597,22.870833333333337,0.0,1.9875,75.41666666666667
2016-07-07,3897,23.833333333333332,0.0,1.375,71.375
2016-07-08,3985,27.079166666666666,0.0,1.775,65.875
2016-07-09,3179,27.683333333333337,0.0,1.8875,65.375
2016-07-10,3017,27.8,0.0,1.8791666666666669,64.08333333333333
2016-07-11,3347,28.570833333333336,0.0,1.4666666666666668,65.0
2016-07-12,3593,26.343478260869563,3.0,2.0478260869565217,66.65217391304348
2016-07-13,4353,26.316666666666663,0.0,2.191666666666667,67.83333333333333
2016-07-14,4489,27.508333333333336,0.1,2.158333333333333,67.33333333333333
2016-07-15,3463,26.5875,0.1,2.6833333333333336,57.458333333333336
2016-07-16,332,20.933333333333337,46.4,3.466666666666667,91.875
2016-07-17,3802,21.72083333333333,4.0,2.6625,83.91666666666667
2016-07-18,5485,24.22083333333333,0.2,1.5,74.20833333333333
2016-07-19,5434,26.733333333333334,0.0,1.3916666666666666,67.83333333333333
2016-07-20,5214,28.445833333333336,0.0,1.8125,63.083333333333336
2016-07-21,5431,28.27916666666667,0.0,2.1875,61.041666666666664
2016-07-22,5577,29.145833333333332,0.0,2.2291666666666665,63.25
2016-07-23,3986,28.791666666666668,0.5,1.8833333333333335,70.16666666666667
2016-07-24,4285,28.004166666666663,0.5,1.8625,77.08333333333333
2016-07-25,6181,28.46666666666667,0.0,1.9375,75.20833333333333
2016-07-26,6615,28.2875,0.0,2.658333333333333,70.41666666666667
2016-07-27,5119,27.675,0.5,3.4125,75.41666666666667
2016-07-28,6404,28.1125,0.2,2.954166666666667,71.29166666666667
2016-07-29,3684,26.03333333333333,59.5,1.6458333333333333,83.08333333333333
2016-07-30,5156,28.55,0.5,2.0500000000000003,74.29166666666667
2016-07-31,4946,28.9,0.2,1.7,72.625
2016-08-01,6709,28.483333333333334,0.0,1.5,71.375
2016-08-02,5217,27.3125,2.0,1.3083333333333331,74.04166666666667
2016-08-03,6920,28.8125,0.0,1.5833333333333333,64.875
2016-08-04,6188,30.6,0.0,1.6875,60.166666666666664
2016-08-05,6046,31.166666666666668,0.0,1.7375,59.291666666666664
2016-08-06,4895,30.55,0.0,1.6375000000000002,65.875
2016-08-07,4940,30.520833333333332,0.0,1.925,55.958333333333336
2016-08-08,6451,30.495833333333337,0.0,1.7833333333333332,63.333333333333336
2016-08-09,5582,29.375,1.0,2.0416666666666665,66.79166666666667
2016-08-10,6869,29.370833333333337,0.0,1.820833333333333,67.41666666666667
2016-08-11,6507,30.429166666666664,0.0,2.120833333333333,63.416666666666664
2016-08-12,6526,30.421739130434784,0.0,2.0956521739130434,67.91304347826087
2016-08-13,5159,30.170833333333334,0.0,2.370833333333333,67.75
2016-08-14,4992,29.070833333333336,0.2,1.9541666666666664,75.0
2016-08-15,5933,29.070833333333336,0.0,1.8583333333333336,66.83333333333333
2016-08-16,6947,29.170833333333334,0.5,1.6666666666666667,63.916666666666664
2016-08-17,6897,29.679166666666664,0.0,1.8833333333333335,61.583333333333336
2016-08-18,6963,29.729166666666668,0.0,1.4875,62.166666666666664
2016-08-19,6595,29.179166666666664,11.5,1.4041666666666668,69.25
2016-08-20,5938,29.929166666666664,0.0,1.6708333333333334,59.833333333333336
2016-08-21,5738,30.733333333333334,0.0,2.0500000000000003,57.25
2016-08-22,6788,30.7625,0.4,2.0833333333333335,58.333333333333336
2016-08-23,6164,28.425,8.0,2.1416666666666666,67.70833333333333
2016-08-24,7487,29.070833333333336,0.0,1.7833333333333332,59.791666666666664
2016-08-25,5382,27.354166666666668,4.5,1.8791666666666669,69.0
2016-08-26,9242,23.316666666666663,20.0,3.6666666666666665,60.25
2016-08-27,10424,23.1875,0.0,3.1458333333333335,42.291666666666664
2016-08-28,7850,21.220833333333335,1.5,2.6625,61.833333333333336
2016-08-29,10671,21.975,0.0,2.0541666666666667,54.708333333333336
2016-08-30,9222,20.8,0.0,3.2708333333333335,59.708333333333336
2016-08-31,2886,17.695833333333333,17.5,3.6333333333333337,84.125
2016-09-01,9130,22.666666666666668,0.0,3.025,71.58333333333333
2016-09-02,9869,24.425,4.5,2.716666666666667,68.79166666666667
2016-09-03,10570,23.8125,0.5,2.0458333333333334,73.5
2016-09-04,10763,25.4875,0.0,1.4666666666666668,71.875
2016-09-05,10230,26.4,0.0,1.6708333333333334,66.125
2016-09-06,9992,24.679166666666664,0.0,1.75,68.91666666666667
2016-09-07,9234,24.320833333333336,0.0,1.7958333333333334,71.33333333333333
2016-09-08,7982,23.15,3.5,1.2291666666666667,74.16666666666667
2016-09-09,10062,23.741666666666664,1.0,1.8541666666666667,72.66666666666667
2016-09-10,11013,24.241666666666664,0.0,1.4791666666666667,67.16666666666667
2016-09-11,11189,24.52916666666667,0.0,1.65,66.125
2016-09-12,9998,23.682608695652178,2.5,1.9782608695652173,68.52173913043478
2016-09-13,10080,24.47083333333333,0.0,1.9208333333333336,62.291666666666664
2016-09-14,7452,24.691666666666663,0.0,1.7541666666666669,65.0
2016-09-15,7072,23.72083333333333,0.0,1.2708333333333333,68.25
2016-09-16,9939,24.433333333333337,0.0,1.425,65.58333333333333
2016-09-17,11530,23.275,7.0,2.8958333333333335,66.20833333333333
2016-09-18,13060,23.583333333333332,0.0,3.266666666666667,53.833333333333336
2016-09-19,11489,22.020833333333332,0.0,3.483333333333333,53.208333333333336
2016-09-20,11681,20.704166666666666,0.0,3.1875,41.291666666666664
2016-09-21,11383,20.04583333333333,0.0,1.9625,43.125
2016-09-22,11833,21.8125,0.0,1.8458333333333332,46.5
2016-09-23,12392,21.445833333333336,0.0,1.6041666666666667,57.125
2016-09-24,13485,22.15833333333333,0.0,1.65,60.625
2016-09-25,12846,22.933333333333337,0.0,1.2458333333333331,59.125
2016-09-26,12126,23.59166666666667,0.0,1.825,58.041666666666664
2016-09-27,3359,21.325,13.5,1.3916666666666666,79.91666666666667
2016-09-28,10650,19.908333333333335,0.5,1.0375,85.33333333333333
2016-09-29,12026,20.391666666666666,0.0,2.983333333333333,65.125
2016-09-30,12361,20.329166666666666,0.0,1.5208333333333333,65.95833333333333
2016-10-01,13611,21.054166666666667,0.0,1.1625,69.41666666666667
2016-10-02,2603,18.804166666666667,18.0,2.5500000000000003,82.25
2016-10-03,14107,23.0375,7.0,2.779166666666667,74.25
2016-10-04,12748,21.891666666666666,0.0,2.3833333333333333,59.416666666666664
2016-10-05,12253,21.383333333333336,0.0,3.0416666666666665,61.083333333333336
2016-10-06,12420,17.954166666666666,0.0,2.620833333333333,61.375
2016-10-07,7429,19.675,1.0,2.5416666666666665,65.16666666666667
2016-10-08,11122,17.354166666666668,7.0,2.7416666666666667,68.79166666666667
2016-10-09,9766,11.275,0.0,2.8166666666666664,47.375
2016-10-10,10767,13.866666666666667,0.0,1.6458333333333333,41.875
2016-10-11,11432,15.175,0.0,1.7166666666666668,59.083333333333336
2016-10-12,11290,15.641666666666666,0.0,1.8833333333333335,60.208333333333336
2016-10-13,11386,15.165217391304347,0.0,1.3608695652173914,42.78260869565217
2016-10-14,11676,16.583333333333332,0.0,1.2583333333333333,59.833333333333336
2016-10-15,11458,18.7625,0.0,1.3208333333333333,62.041666666666664
2016-10-16,4609,17.400000000000002,1.5,1.4875,72.08333333333333
